Invoice_ID,Client_ID,Invoice_Date,Filing_Date,Amount,VAT_Rate,VAT_Amount,Category,Region,Filing_Status,Compliance_Flag,Risk_Score,Annual_Turnover,Amount_to_Turnover_Ratio,VAT_to_Amount_Ratio,Refund_Eligible,Refund_Amount,Is_Anomaly,Data_Source
INV-2025-04022,CLI-6741,2025-02-25,2025-03-02,48864.61,12%,5863.75,Retail,North,On Time,Compliant,34,15044943.0,0.003248,0.12,Yes,3949.79,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09042,CLI-7262,2025-02-25,2025-04-10,109164.85,5%,5458.24,IT Services,West,On Time,Compliant,28,10067716.13,0.010843,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07634,CLI-6271,2025-02-25,2025-03-25,170772.12,5%,8538.61,Manufacturing,South,Late,Compliant,41,139924067.09,0.00122,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-02608,CLI-3939,2025-02-25,2025-03-10,504880.61,18%,90878.51,IT Services,North,On Time,Compliant,41,105365419.21,0.004792,0.18,Yes,74633.29,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-02061,CLI-3984,2025-02-25,2025-03-29,71610.37,18%,12889.87,Retail,South,On Time,Compliant,31,49001952.38,0.001461,0.18,Yes,9435.55,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06393,CLI-1043,2025-02-25,2025-04-01,413171.75,5%,20658.59,Pharmaceuticals,East,On Time,Compliant,25,155177587.76,0.002663,0.05,Yes,14193.1,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07134,CLI-2883,2025-02-25,2025-03-19,148353.07,5%,7417.65,Pharmaceuticals,South,On Time,Compliant,27,106915541.68,0.001388,0.05,Yes,4480.75,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-08007,CLI-7820,2025-02-25,2025-02-26,50297.9,5%,2514.9,Pharmaceuticals,West,Late,Under Review,57,11417575.85,0.004405,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15727,CLI-6586,2025-02-25,2025-03-09,174859.61,18%,31474.73,Real Estate,North,On Time,Compliant,37,72161414.46,0.002423,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15564,CLI-5791,2025-02-25,2025-03-05,92087.56,18%,16575.76,FMCG,North,On Time,Compliant,45,36166108.71,0.002546,0.18,Yes,12592.2,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10919,CLI-6408,2025-02-25,2025-03-04,82370.89,5%,4118.54,Pharmaceuticals,North,On Time,Compliant,43,12677116.35,0.006498,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24847,CLI-6265,2025-02-25,2025-04-10,79614.93,18%,14330.69,Manufacturing,East,On Time,Compliant,15,72172607.37,0.001103,0.18,Yes,12458.01,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-01822,CLI-7465,2025-02-25,2025-02-28,158913.82,12%,19069.66,Manufacturing,North,On Time,Compliant,22,16499406.94,0.009631,0.12,Yes,13134.18,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-01304,CLI-9731,2025-02-25,2025-04-06,199675.08,5%,9983.75,Healthcare,South,On Time,Compliant,36,41535315.28,0.004807,0.05,Yes,8894.95,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-12016,CLI-9600,2025-02-25,2025-03-04,62972.65,12%,7556.72,Education,West,On Time,Compliant,36,37124526.39,0.001696,0.12,Yes,5640.58,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-02353,CLI-3613,2025-02-25,2025-03-04,62054.43,12%,7446.53,FMCG,East,On Time,Compliant,24,57807191.4,0.001073,0.12,Yes,6095.91,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-16012,CLI-1175,2025-02-25,2025-02-27,285272.01,12%,34232.64,Pharmaceuticals,South,On Time,Compliant,43,51294760.37,0.005561,0.12,Yes,21731.86,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15630,CLI-3309,2025-02-25,2025-04-10,75627.47,5%,3781.37,Pharmaceuticals,East,On Time,Compliant,29,65378378.17,0.001157,0.05,Yes,3134.58,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-02072,CLI-4313,2025-02-25,2025-03-11,51767.45,5%,2588.37,Education,South,Very Late,Compliant,77,2023591.23,0.025582,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13449,CLI-3184,2025-02-25,2025-03-30,106720.26,12%,12806.43,IT Services,South,On Time,Compliant,44,43259618.25,0.002467,0.12,Yes,8333.99,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00598,CLI-9021,2025-02-25,2025-03-03,92872.03,12%,11144.64,Retail,North,On Time,Compliant,39,20914290.88,0.004441,0.12,Yes,9242.75,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05248,CLI-4542,2025-02-25,2025-03-17,261752.35,12%,31410.28,Manufacturing,South,On Time,Compliant,32,173501255.49,0.001509,0.12,Yes,21198.61,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10599,CLI-2320,2025-02-25,2025-04-06,73874.01,12%,8864.88,Healthcare,North,On Time,Compliant,45,33265083.14,0.002221,0.12,Yes,5891.31,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04081,CLI-1312,2025-02-25,2025-04-02,95373.53,5%,4768.68,Pharmaceuticals,West,On Time,Compliant,28,52033829.46,0.001833,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-12457,CLI-2128,2025-02-25,2025-03-29,351692.04,5%,17584.6,IT Services,South,On Time,Non-Compliant,46,141496371.57,0.002486,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09480,CLI-8566,2025-02-25,2025-03-01,58257.71,12%,6990.93,FMCG,East,Very Late,Under Review,79,11354114.15,0.005131,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-08695,CLI-7446,2025-02-25,2025-03-03,68444.62,18%,12320.03,Manufacturing,North,On Time,Compliant,18,53683146.69,0.001275,0.18,Yes,10436.89,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07837,CLI-2229,2025-02-25,2025-02-27,126401.14,12%,15168.14,IT Services,North,On Time,Non-Compliant,46,87388285.95,0.001446,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-18276,CLI-5100,2025-02-25,2025-03-24,339226.93,18%,61060.85,IT Services,West,On Time,Compliant,29,92614633.49,0.003663,0.18,Yes,38015.51,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15293,CLI-6077,2025-02-25,2025-03-31,127162.09,12%,15259.45,FMCG,South,On Time,Compliant,20,95523447.75,0.001331,0.12,Yes,13135.3,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22923,CLI-4427,2025-02-25,2025-03-08,137447.81,12%,16493.74,IT Services,West,Very Late,Compliant,58,61397965.23,0.002239,0.12,Yes,14455.53,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04967,CLI-2109,2025-02-25,2025-04-03,63819.47,18%,11487.5,FMCG,North,On Time,Compliant,22,2211441.91,0.028859,0.18,Yes,9585.92,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11721,CLI-3997,2025-02-25,2025-03-27,189414.06,28%,53035.94,Manufacturing,West,On Time,Compliant,19,78663746.86,0.002408,0.28,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11582,CLI-1869,2025-02-25,2025-03-01,109839.39,18%,19771.09,Retail,West,On Time,Compliant,42,86512421.59,0.00127,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-14852,CLI-9589,2025-02-25,2025-03-02,307552.89,18%,55359.52,Real Estate,East,On Time,Compliant,35,166603440.08,0.001846,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04094,CLI-9937,2025-02-25,2025-04-11,164543.5,12%,19745.22,FMCG,South,On Time,Compliant,18,89315777.99,0.001842,0.12,Yes,16737.18,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-01676,CLI-5822,2025-02-25,2025-03-27,48413.19,5%,2420.66,FMCG,South,On Time,Compliant,45,23816548.07,0.002033,0.05,Yes,1966.6,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05296,CLI-2570,2025-02-25,2025-03-03,101968.46,5%,5098.42,Pharmaceuticals,North,On Time,Compliant,45,65715553.69,0.001552,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19196,CLI-2650,2025-02-25,2025-03-04,100712.26,12%,12085.47,FMCG,East,On Time,Compliant,26,76326361.92,0.001319,0.12,Yes,8112.88,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07751,CLI-1033,2025-02-25,2025-03-09,95812.3,5%,4790.62,Pharmaceuticals,West,On Time,Compliant,23,21431497.36,0.004471,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17182,CLI-7294,2025-02-25,2025-03-07,42460.91,18%,7642.96,Retail,East,On Time,Compliant,42,4586212.76,0.009258,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-03986,CLI-9341,2025-02-25,2025-04-01,29916.16,12%,3589.94,Retail,East,On Time,Compliant,23,21440618.03,0.001395,0.12,Yes,2489.1,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-03031,CLI-5562,2025-02-25,2025-03-28,220185.43,5%,11009.27,IT Services,East,On Time,Compliant,29,209534259.52,0.001051,0.05,Yes,9337.89,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-14140,CLI-3049,2025-02-25,2025-03-17,190097.66,12%,22811.72,Retail,North,On Time,Under Review,45,40400019.85,0.004705,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24726,CLI-8187,2025-02-25,2025-03-27,293813.62,12%,35257.63,Pharmaceuticals,South,On Time,Compliant,15,19382718.52,0.015159,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11368,CLI-5366,2025-02-25,2025-03-24,120717.18,5%,6035.86,Manufacturing,North,On Time,Compliant,20,74136251.32,0.001628,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-01947,CLI-2410,2025-02-25,2025-04-03,317035.48,5%,15851.77,Pharmaceuticals,North,On Time,Compliant,18,180503579.68,0.001756,0.05,Yes,12213.03,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23172,CLI-2862,2025-02-25,2025-03-01,185381.59,5%,9269.08,Pharmaceuticals,South,On Time,Compliant,29,58327937.92,0.003178,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24116,CLI-5848,2025-02-25,2025-04-05,182314.12,12%,21877.69,IT Services,East,On Time,Compliant,26,47813278.93,0.003813,0.12,Yes,18967.26,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13710,CLI-2980,2025-02-26,2025-03-25,53338.2,5%,2666.91,Retail,North,On Time,Compliant,45,39870921.53,0.001338,0.05,Yes,1678.12,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19714,CLI-2394,2025-02-26,2025-04-04,109284.26,18%,19671.17,FMCG,South,On Time,Compliant,38,18555603.33,0.00589,0.18,Yes,12342.26,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19612,CLI-1779,2025-02-26,2025-03-15,80081.18,12%,9609.74,Retail,East,On Time,Non-Compliant,51,6886481.49,0.011629,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24479,CLI-3952,2025-02-26,2025-03-25,76405.43,18%,13752.98,Retail,North,Very Late,Compliant,70,34191170.37,0.002235,0.18,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-03464,CLI-8776,2025-02-26,2025-03-08,160295.53,12%,19235.46,Others,East,On Time,Compliant,29,88660486.5,0.001808,0.12,Yes,15754.94,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-12680,CLI-3317,2025-02-26,2025-04-02,329239.13,5%,16461.96,Manufacturing,West,On Time,Compliant,19,250810794.49,0.001313,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10590,CLI-5815,2025-02-26,2025-03-16,113610.56,5%,5680.53,FMCG,North,Late,Compliant,57,4721241.61,0.024064,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22853,CLI-5197,2025-02-26,2025-02-27,170221.02,5%,8511.05,Pharmaceuticals,North,On Time,Under Review,36,130330104.86,0.001306,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15149,CLI-1158,2025-02-26,2025-03-04,86448.78,5%,4322.44,Pharmaceuticals,West,On Time,Compliant,38,58087728.17,0.001488,0.05,Yes,3528.15,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24248,CLI-5911,2025-02-26,2025-04-03,48896.13,12%,5867.54,FMCG,East,On Time,Compliant,18,12697349.02,0.003851,0.12,Yes,3656.82,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10962,CLI-4005,2025-02-26,2025-03-07,348091.41,5%,17404.57,IT Services,South,On Time,Compliant,22,159004511.27,0.002189,0.05,Yes,13005.06,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-18878,CLI-2527,2025-02-26,2025-03-10,89712.89,18%,16148.32,FMCG,East,On Time,Compliant,20,32732051.87,0.002741,0.18,Yes,13867.56,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15738,CLI-5220,2025-02-26,2025-04-04,155602.29,18%,28008.41,Retail,South,On Time,Compliant,44,54531019.62,0.002853,0.18,Yes,18849.45,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07926,CLI-5120,2025-02-26,2025-03-21,60519.17,5%,3025.96,Healthcare,South,On Time,Compliant,17,49213200.88,0.00123,0.05,Yes,2294.72,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04781,CLI-4765,2025-02-26,2025-03-24,135798.37,12%,16295.8,FMCG,South,Late,Non-Compliant,61,25447797.08,0.005336,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17912,CLI-7213,2025-02-26,2025-03-17,70968.97,12%,8516.28,Retail,South,On Time,Compliant,37,50657420.06,0.001401,0.12,Yes,7330.71,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-14986,CLI-4632,2025-02-26,2025-04-01,166876.4,5%,8343.82,Retail,North,On Time,Compliant,25,124910024.39,0.001336,0.05,Yes,5482.99,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19738,CLI-1377,2025-02-26,2025-03-24,88643.45,18%,15955.82,Retail,South,On Time,Compliant,25,1865942.11,0.047506,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-20049,CLI-1593,2025-02-26,2025-03-14,175488.48,18%,31587.93,Hospitality,South,On Time,Compliant,37,86842072.33,0.002021,0.18,Yes,22469.77,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19177,CLI-4334,2025-02-26,2025-03-31,90446.0,5%,4522.3,Retail,North,On Time,Compliant,30,59157798.63,0.001529,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-02873,CLI-3866,2025-02-26,2025-03-06,140167.93,12%,16820.15,Manufacturing,East,On Time,Compliant,21,70391278.1,0.001991,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-03348,CLI-9258,2025-02-26,2025-03-18,199536.74,5%,9976.84,Healthcare,South,On Time,Compliant,31,18709085.7,0.010665,0.05,Yes,7806.67,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-02328,CLI-3668,2025-02-26,2025-04-05,199700.5,5%,9985.03,Pharmaceuticals,South,On Time,Compliant,34,42700974.41,0.004677,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23456,CLI-5562,2025-02-26,2025-04-07,407314.71,28%,114048.12,Real Estate,South,Very Late,Non-Compliant,100,209455289.39,0.001945,0.28,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19526,CLI-7779,2025-02-26,2025-03-09,228015.22,12%,27361.83,IT Services,South,On Time,Compliant,41,91791678.17,0.002484,0.12,Yes,17896.75,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07068,CLI-8705,2025-02-26,2025-03-22,120092.27,5%,6004.61,Pharmaceuticals,South,On Time,Compliant,42,68924292.11,0.001742,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-20025,CLI-3529,2025-02-26,2025-03-17,56249.54,12%,6749.94,FMCG,South,On Time,Compliant,20,50040466.6,0.001124,0.12,Yes,5118.32,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22161,CLI-4901,2025-02-26,2025-03-18,114556.97,18%,20620.25,FMCG,West,On Time,Compliant,38,70134909.16,0.001633,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23198,CLI-2217,2025-02-26,2025-03-12,72544.38,12%,8705.33,Healthcare,South,Late,Compliant,56,6612182.34,0.010971,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-12617,CLI-4222,2025-02-26,2025-03-12,95072.21,5%,4753.61,Education,North,On Time,Compliant,43,30619903.65,0.003105,0.05,Yes,3664.21,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19809,CLI-9414,2025-02-26,2025-03-14,408032.61,12%,48963.91,Manufacturing,East,On Time,Compliant,29,102779471.62,0.00397,0.12,Yes,30780.75,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06430,CLI-7490,2025-02-26,2025-03-20,53305.4,5%,2665.27,Education,North,On Time,Non-Compliant,56,48883693.69,0.00109,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17747,CLI-5135,2025-02-26,2025-03-31,96696.59,5%,4834.83,Pharmaceuticals,East,On Time,Compliant,37,9425648.33,0.010259,0.05,Yes,3529.54,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24342,CLI-3356,2025-02-26,2025-03-10,226315.48,5%,11315.77,Pharmaceuticals,West,On Time,Non-Compliant,49,109298896.05,0.002071,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09958,CLI-3921,2025-02-26,2025-02-28,88466.25,12%,10615.95,Healthcare,West,On Time,Compliant,24,72109891.62,0.001227,0.12,Yes,7895.54,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11536,CLI-3890,2025-02-26,2025-03-28,61609.09,12%,7393.09,Manufacturing,West,On Time,Compliant,27,32101046.92,0.001919,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11979,CLI-4001,2025-02-26,2025-03-30,129218.26,12%,15506.19,Retail,East,Late,Compliant,49,120992866.5,0.001068,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-16173,CLI-2764,2025-02-26,2025-03-23,108384.28,5%,5419.21,Healthcare,North,On Time,Compliant,35,62964869.99,0.001721,0.05,Yes,3908.53,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-16174,CLI-1514,2025-02-26,2025-03-24,87830.08,18%,15809.41,FMCG,West,On Time,Compliant,32,85065438.43,0.001033,0.18,Yes,10368.46,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-21492,CLI-7230,2025-02-26,2025-03-26,197420.36,18%,35535.66,IT Services,South,On Time,Compliant,41,93448183.69,0.002113,0.18,Yes,31168.7,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22473,CLI-8455,2025-02-26,2025-04-10,110005.25,12%,13200.63,Education,North,On Time,Compliant,17,102732781.22,0.001071,0.12,Yes,9759.26,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17056,CLI-3108,2025-02-26,2025-03-22,129760.73,18%,23356.93,Manufacturing,West,On Time,Compliant,42,83874848.59,0.001547,0.18,Yes,18585.26,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22305,CLI-3637,2025-02-26,2025-03-29,320945.8,12%,38513.5,Pharmaceuticals,North,On Time,Compliant,19,119806554.18,0.002679,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-12514,CLI-3739,2025-02-26,2025-03-26,63914.98,18%,11504.7,FMCG,West,On Time,Compliant,30,57097223.93,0.001119,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-18710,CLI-2984,2025-02-26,2025-03-09,223767.74,12%,26852.13,IT Services,South,On Time,Under Review,33,16890225.75,0.013248,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-16033,CLI-8097,2025-02-26,2025-03-30,114353.3,12%,13722.4,Manufacturing,South,On Time,Compliant,30,95438269.34,0.001198,0.12,Yes,8510.42,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15587,CLI-5142,2025-02-26,2025-03-14,54859.87,5%,2742.99,Retail,West,On Time,Non-Compliant,63,45768479.99,0.001199,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19958,CLI-6625,2025-02-26,2025-03-15,130573.23,18%,23503.18,Others,West,On Time,Compliant,41,66313968.92,0.001969,0.18,Yes,14847.48,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-02736,CLI-5098,2025-02-26,2025-03-05,54362.38,12%,6523.49,FMCG,South,On Time,Compliant,16,16257907.55,0.003344,0.12,Yes,4315.07,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17685,CLI-1605,2025-02-26,2025-03-24,139058.48,5%,6952.92,Healthcare,South,On Time,Compliant,44,32290515.9,0.004306,0.05,Yes,5065.63,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09184,CLI-1301,2025-02-26,2025-03-15,54892.16,18%,9880.59,Retail,South,On Time,Non-Compliant,58,45454066.93,0.001208,0.18,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-16231,CLI-2062,2025-02-26,2025-03-09,56838.03,5%,2841.9,Healthcare,South,On Time,Compliant,15,51770449.2,0.001098,0.05,Yes,1990.3,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13050,CLI-4787,2025-02-26,2025-03-23,175711.0,5%,8785.55,Manufacturing,East,On Time,Non-Compliant,58,164037599.79,0.001071,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17601,CLI-3338,2025-02-26,2025-03-07,82883.48,12%,9946.02,Healthcare,South,On Time,Compliant,39,40106489.9,0.002067,0.12,Yes,6867.17,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11586,CLI-6093,2025-02-26,2025-03-26,76751.41,5%,3837.57,IT Services,East,On Time,Compliant,33,59732669.33,0.001285,0.05,Yes,2955.76,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-18312,CLI-3830,2025-02-26,2025-03-26,103937.99,12%,12472.56,Healthcare,South,On Time,Compliant,23,81581805.8,0.001274,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-21036,CLI-8842,2025-02-26,2025-03-24,216704.08,18%,39006.73,Retail,South,On Time,Compliant,19,190644305.86,0.001137,0.18,Yes,31270.67,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07199,CLI-4678,2025-02-26,2025-03-31,138584.28,12%,16630.11,Manufacturing,West,On Time,Compliant,42,39129529.99,0.003542,0.12,Yes,12902.78,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00470,CLI-5668,2025-02-26,2025-04-12,222984.6,5%,11149.23,Pharmaceuticals,South,On Time,Non-Compliant,47,145325342.36,0.001534,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00737,CLI-1076,2025-02-26,2025-03-15,62261.42,18%,11207.06,Retail,East,On Time,Compliant,45,15052918.78,0.004136,0.18,Yes,9850.04,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13189,CLI-9784,2025-02-26,2025-03-10,77698.77,12%,9323.85,Healthcare,North,On Time,Compliant,23,14984594.24,0.005185,0.12,Yes,7884.46,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05442,CLI-5604,2025-02-26,2025-02-28,61799.13,5%,3089.96,Pharmaceuticals,South,On Time,Compliant,35,56274160.29,0.001098,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09242,CLI-3513,2025-02-26,2025-04-06,55919.76,18%,10065.56,Retail,West,On Time,Compliant,43,3270812.99,0.017097,0.18,Yes,6669.43,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17527,CLI-4250,2025-02-26,2025-04-04,28758.8,12%,3451.06,Education,West,On Time,Compliant,28,5756060.91,0.004996,0.12,Yes,2686.88,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-16511,CLI-3001,2025-02-26,2025-04-07,494324.38,5%,24716.22,Real Estate,North,On Time,Compliant,41,12771399.11,0.038706,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-08658,CLI-8249,2025-02-26,2025-03-31,115402.99,5%,5770.15,IT Services,West,On Time,Under Review,35,36924622.13,0.003125,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00566,CLI-7581,2025-02-26,2025-03-01,102518.38,5%,5125.92,IT Services,East,On Time,Compliant,34,42536360.25,0.00241,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-21188,CLI-8182,2025-02-27,2025-04-11,226086.68,18%,40695.6,IT Services,North,Late,Compliant,59,41174773.85,0.005491,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04423,CLI-4732,2025-02-27,2025-03-25,132233.04,5%,6611.65,Pharmaceuticals,North,Late,Under Review,65,72788737.98,0.001817,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19987,CLI-7707,2025-02-27,2025-04-06,120873.9,18%,21757.3,IT Services,North,On Time,Compliant,17,47049069.1,0.002569,0.18,Yes,15409.98,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13018,CLI-4545,2025-02-27,2025-03-22,82035.05,5%,4101.75,Education,North,On Time,Compliant,32,9597743.22,0.008547,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07287,CLI-6725,2025-02-27,2025-03-30,34532.25,18%,6215.8,Retail,South,Late,Compliant,57,8634199.71,0.003999,0.18,Yes,5107.08,No,Enhanced_Synthetic_with_Real_Patterns
